cod_produto;produto;ano;litros
outro_agrin;AGRIN (FERMENTADO, ACETICO MISTO);2019;0
outro_aguardente;AGUARDENTE DE VINHO 50°GL;2019;0
outro_alcool_vinico;ALCOOL VINICO;2019;0
outro_bagaceira;BAGACEIRA (GRASPA);2019;8746
outro_base_champenoise;BASE CHAMPENOISE CHAMPANHA;2019;65692
outro_base_charmat;BASE CHARMAT CHAMPANHA;2019;271714
outro_base_espumante;BASE ESPUMANTE MOSCATEL;2019;115468
outro_bebida;BEBIDA DE UVA;2019;498512
outro_borra_liqwuida;BORRA LÍQUIDA;2019;17398
outro_borra_seca;BORRA SECA;2019;153770
outro_brandy;BRANDY (CONHAQUE);2019;5015
outro_cooler;COOLER;2019;3782516
outro_coquetel;COQUETEL COM VINHO;2019;269701
outro_destilado;DESTILADO DE VINHO;2019;309
outro_filtrado_doce;FILTRADO DOCE;2019;4076204
outro_jeropiga;JEROPIGA;2019;0
outro_mistelas;MISTELAS;2019;3765
outro_mosto_concentrado;MOSTO CONCENTRADO;2019;0
outro_mosto_uva;MOSTO DE UVA;2019;5736852
outro_mosto_sulfitado;MOSTO SULFITADO;2019;94000
outro_nectar;NECTAR DE UVA;2019;4006608
outro_outros_produtos;OUTROS PRODUTOS;2019;2294581
outro_polpa;POLPA DE UVA;2019;1838395
outro_preparado_liquido;PREPARADO LÍQUIDO PARA REFRESCO;2019;52567
outro_refrigerante;REFRIGERANTE +50% SUCO;2019;110648
outro_sangria;SANGRIA;2019;67279
outro_vinagre_balsamico;VINAGRE BALSAMICO;2019;211653
outro_vinagre_duplo;VINAGRE DUPLO;2019;1130092
outro_vinagre_simples;VINAGRE SIMPLES;2019;6246945
outro_vinho_acetificado;VINHO ACETIFICADO;2019;2592380
outro_vinho_base;VINHO BASE PARA ESPUMANTES;2019;0
outro_vinho_composto;VINHO COMPOSTO;2019;366549
outro_vinho_licoroso;VINHO LICOROSO;2019;465964
outro_vinho_leve;VINHO LEVE;2019;306
outro_vinho_gaseificado;VINHO GASEIFICADO;2019;136
vinho_de_mesa;VINHO DE MESA;2020;215557931
vinho_mesa_tinto;TINTO;2020;189573423
vinho_mesa_rosado;ROSADO;2020;1394901
vinho_mesa_branco;BRANCO;2020;24589607
vinho__fino_de_mesa;VINHO  FINO DE MESA;2020;24310834
vinho_mesa_tinto;TINTO;2020;18202453
vinho_mesa_rosado;ROSADO;2020;993248
vinho_mesa_branco;BRANCO;2020;5115133
vinho_frizante;VINHO FRIZANTE;2020;2557585
vinho_organico;VINHO ORGÂNICO;2020;10718
vinho_especial;VINHO ESPECIAL;2020;0
vinho_especial_tinto;TINTO;2020;0
vinho_especial_rosado;ROSADO;2020;0
vinho_especial_branco;BRANCO;2020;0
espumantes_;ESPUMANTES;2020;22610762
espumante_moscatel;ESPUMANTE  MOSCATEL;2020;9298571
espumante;ESPUMANTE;2020;13311450
espumante_organico;ESPUMANTE ORGÂNICO;2020;742
suco_de_uvas;SUCO DE UVAS;2020;144889668
suco_natural;SUCO NATURAL INTEGRAL;2020;114453657
suco_adocado;SUCO ADOÇADO;2020;0
suco_reprocessado;SUCO REPROCESSADO/RECONSTITUIDO;2020;22066742
suco_organico;SUCO ORGÂNICO;2020;553391
outros_sucos;OUTROS SUCOS DE UVAS;2020;7815879
suco_de_uvas_concentrado;SUCO DE UVAS CONCENTRADO;2020;22422414
;OUTROS PRODUTOS COMERCIALIZADOS;2020;26547242
outro_outros_vinhos_sem_informdetalhada;OUTROS VINHOS (SEM INFORMAÇÃO DETALHADA);2020;192057
outro_agrin;AGRIN (FERMENTADO, ACETICO MISTO);2020;0
outro_aguardente;AGUARDENTE DE VINHO 50°GL;2020;866
outro_alcool_vinico;ALCOOL VINICO;2020;6640
outro_bagaceira;BAGACEIRA (GRASPA);2020;7610
outro_base_champenoise;BASE CHAMPENOISE CHAMPANHA;2020;8772
outro_base_charmat;BASE CHARMAT CHAMPANHA;2020;123
outro_base_espumante;BASE ESPUMANTE MOSCATEL;2020;23703
outro_bebida;BEBIDA DE UVA;2020;354511
outro_borra_liqwuida;BORRA LÍQUIDA;2020;22975
outro_borra_seca;BORRA SECA;2020;146260
outro_brandy;BRANDY (CONHAQUE);2020;7966
outro_cooler;COOLER;2020;6260381
outro_coquetel;COQUETEL COM VINHO;2020;205664
outro_destilado;DESTILADO DE VINHO;2020;200
outro_filtrado_doce;FILTRADO DOCE;2020;2415338
outro_jeropiga;JEROPIGA;2020;1267
outro_mistelas;MISTELAS;2020;1201
outro_mosto_concentrado;MOSTO CONCENTRADO;2020;0
outro_mosto_uva;MOSTO DE UVA;2020;48044
outro_mosto_sulfitado;MOSTO SULFITADO;2020;0
outro_nectar;NECTAR DE UVA;2020;3319597
outro_outros_produtos;OUTROS PRODUTOS;2020;2543754
outro_polpa;POLPA DE UVA;2020;1129453
outro_preparado_liquido;PREPARADO LÍQUIDO PARA REFRESCO;2020;11366
outro_refrigerante;REFRIGERANTE +50% SUCO;2020;144945
outro_sangria;SANGRIA;2020;11017
outro_vinagre_balsamico;VINAGRE BALSAMICO;2020;248771
outro_vinagre_duplo;VINAGRE DUPLO;2020;1075579
outro_vinagre_simples;VINAGRE SIMPLES;2020;6049584
outro_vinho_acetificado;VINHO ACETIFICADO;2020;1879227
outro_vinho_base;VINHO BASE PARA ESPUMANTES;2020;0
outro_vinho_composto;VINHO COMPOSTO;2020;63625
outro_vinho_licoroso;VINHO LICOROSO;2020;362340
outro_vinho_leve;VINHO LEVE;2020;396
outro_vinho_gaseificado;VINHO GASEIFICADO;2020;4012
vinho_de_mesa;VINHO DE MESA;2021;210012238
vinho_mesa_tinto;TINTO;2021;185653678
vinho_mesa_rosado;ROSADO;2021;1931606
vinho_mesa_branco;BRANCO;2021;22426954
vinho__fino_de_mesa;VINHO  FINO DE MESA;2021;27080445
vinho_mesa_tinto;TINTO;2021;19337862
vinho_mesa_rosado;ROSADO;2021;1603537
vinho_mesa_branco;BRANCO;2021;6139046
vinho_frizante;VINHO FRIZANTE;2021;3696762
vinho_organico;VINHO ORGÂNICO;2021;18686
vinho_especial;VINHO ESPECIAL;2021;0
vinho_especial_tinto;TINTO;2021;0
vinho_especial_rosado;ROSADO;2021;0
vinho_especial_branco;BRANCO;2021;0
espumantes_;ESPUMANTES;2021;31242697
espumante_moscatel;ESPUMANTE  MOSCATEL;2021;12240059
espumante;ESPUMANTE;2021;19001999
espumante_organico;ESPUMANTE ORGÂNICO;2021;639
suco_de_uvas;SUCO DE UVAS;2021;147753321
suco_natural;SUCO NATURAL INTEGRAL;2021;115173833
suco_adocado;SUCO ADOÇADO;2021;0
suco_reprocessado;SUCO REPROCESSADO/RECONSTITUIDO;2021;26136089
suco_organico;SUCO ORGÂNICO;2021;902299
outros_sucos;OUTROS SUCOS DE UVAS;2021;5541100
suco_de_uvas_concentrado;SUCO DE UVAS CONCENTRADO;2021;26730942
;OUTROS PRODUTOS COMERCIALIZADOS;2021;26657930
outro_outros_vinhos_sem_informdetalhada;OUTROS VINHOS (SEM INFORMAÇÃO DETALHADA);2021;17618
outro_agrin;AGRIN (FERMENTADO, ACETICO MISTO);2021;0
outro_aguardente;AGUARDENTE DE VINHO 50°GL;2021;0
outro_alcool_vinico;ALCOOL VINICO;2021;0
outro_bagaceira;BAGACEIRA (GRASPA);2021;7676
outro_base_champenoise;BASE CHAMPENOISE CHAMPANHA;2021;9580
outro_base_charmat;BASE CHARMAT CHAMPANHA;2021;4230
outro_base_espumante;BASE ESPUMANTE MOSCATEL;2021;49734
outro_bebida;BEBIDA DE UVA;2021;324298
outro_borra_liqwuida;BORRA LÍQUIDA;2021;935
outro_borra_seca;BORRA SECA;2021;414100
outro_brandy;BRANDY (CONHAQUE);2021;7311
outro_cooler;COOLER;2021;6107943
outro_coquetel;COQUETEL COM VINHO;2021;244184
outro_destilado;DESTILADO DE VINHO;2021;175
outro_filtrado_doce;FILTRADO DOCE;2021;2430821
outro_jeropiga;JEROPIGA;2021;1763
outro_mistelas;MISTELAS;2021;9075
outro_mosto_concentrado;MOSTO CONCENTRADO;2021;0
outro_mosto_uva;MOSTO DE UVA;2021;803171
outro_mosto_sulfitado;MOSTO SULFITADO;2021;0
outro_nectar;NECTAR DE UVA;2021;4021229
outro_outros_produtos;OUTROS PRODUTOS;2021;2105686
outro_polpa;POLPA DE UVA;2021;1002033
outro_preparado_liquido;PREPARADO LÍQUIDO PARA REFRESCO;2021;23455
outro_refrigerante;REFRIGERANTE +50% SUCO;2021;175954
outro_sangria;SANGRIA;2021;17222
outro_vinagre_balsamico;VINAGRE BALSAMICO;2021;332217
outro_vinagre_duplo;VINAGRE DUPLO;2021;795060
outro_vinagre_simples;VINAGRE SIMPLES;2021;5647166
outro_vinho_acetificado;VINHO ACETIFICADO;2021;1448086
outro_vinho_base;VINHO BASE PARA ESPUMANTES;2021;0
outro_vinho_composto;VINHO COMPOSTO;2021;227116
outro_vinho_licoroso;VINHO LICOROSO;2021;376597
outro_vinho_leve;VINHO LEVE;2021;0
outro_vinho_gaseificado;VINHO GASEIFICADO;2021;53495
vinho_de_mesa;VINHO DE MESA;2022;187939996
vinho_mesa_tinto;TINTO;2022;165067340
vinho_mesa_rosado;ROSADO;2022;2213723
vinho_mesa_branco;BRANCO;2022;20658933
vinho__fino_de_mesa;VINHO  FINO DE MESA;2022;21533487
vinho_mesa_tinto;TINTO;2022;15258778
vinho_mesa_rosado;ROSADO;2022;1318396
vinho_mesa_branco;BRANCO;2022;4956314
vinho_frizante;VINHO FRIZANTE;2022;2875864
vinho_organico;VINHO ORGÂNICO;2022;14947
vinho_especial;VINHO ESPECIAL;2022;0
vinho_especial_tinto;TINTO;2022;0
vinho_especial_rosado;ROSADO;2022;0
vinho_especial_branco;BRANCO;2022;0
espumantes_;ESPUMANTES;2022;29525942
espumante_moscatel;ESPUMANTE  MOSCATEL;2022;12204315
espumante;ESPUMANTE;2022;17321031
espumante_organico;ESPUMANTE ORGÂNICO;2022;597
suco_de_uvas;SUCO DE UVAS;2022;157125036
suco_natural;SUCO NATURAL INTEGRAL;2022;115394795
suco_adocado;SUCO ADOÇADO;2022;0
suco_reprocessado;SUCO REPROCESSADO/RECONSTITUIDO;2022;35139154
suco_organico;SUCO ORGÂNICO;2022;1002685
outros_sucos;OUTROS SUCOS DE UVAS;2022;5588403
suco_de_uvas_concentrado;SUCO DE UVAS CONCENTRADO;2022;33632834
;OUTROS PRODUTOS COMERCIALIZADOS;2022;31704382
outro_outros_vinhos_sem_informdetalhada;OUTROS VINHOS (SEM INFORMAÇÃO DETALHADA);2022;8812
outro_agrin;AGRIN (FERMENTADO, ACETICO MISTO);2022;0
outro_aguardente;AGUARDENTE DE VINHO 50°GL;2022;0
outro_alcool_vinico;ALCOOL VINICO;2022;0
outro_bagaceira;BAGACEIRA (GRASPA);2022;5594
outro_base_champenoise;BASE CHAMPENOISE CHAMPANHA;2022;60958
outro_base_charmat;BASE CHARMAT CHAMPANHA;2022;226901
outro_base_espumante;BASE ESPUMANTE MOSCATEL;2022;720603
outro_bebida;BEBIDA DE UVA;2022;139943
outro_borra_liqwuida;BORRA LÍQUIDA;2022;49840
outro_borra_seca;BORRA SECA;2022;122525
outro_brandy;BRANDY (CONHAQUE);2022;4407
outro_cooler;COOLER;2022;4505384
outro_coquetel;COQUETEL COM VINHO;2022;292420
outro_destilado;DESTILADO DE VINHO;2022;33
outro_filtrado_doce;FILTRADO DOCE;2022;2339403
outro_jeropiga;JEROPIGA;2022;1392
outro_mistelas;MISTELAS;2022;4080
outro_mosto_concentrado;MOSTO CONCENTRADO;2022;0
outro_mosto_uva;MOSTO DE UVA;2022;1579638
outro_mosto_sulfitado;MOSTO SULFITADO;2022;0
outro_nectar;NECTAR DE UVA;2022;4719055
outro_outros_produtos;OUTROS PRODUTOS;2022;7406812
outro_polpa;POLPA DE UVA;2022;1058011
outro_preparado_liquido;PREPARADO LÍQUIDO PARA REFRESCO;2022;19711
outro_refrigerante;REFRIGERANTE +50% SUCO;2022;265026
outro_sangria;SANGRIA;2022;95605
outro_vinagre_balsamico;VINAGRE BALSAMICO;2022;296664
outro_vinagre_duplo;VINAGRE DUPLO;2022;987142
outro_vinagre_simples;VINAGRE SIMPLES;2022;5309881
outro_vinho_acetificado;VINHO ACETIFICADO;2022;1052563
outro_vinho_base;VINHO BASE PARA ESPUMANTES;2022;0
outro_vinho_composto;VINHO COMPOSTO;2022;32000
outro_vinho_licoroso;VINHO LICOROSO;2022;385006
outro_vinho_leve;VINHO LEVE;2022;27
outro_vinho_gaseificado;VINHO GASEIFICADO;2022;14947
vinho_de_mesa;VINHO DE MESA;2023;187016848
vinho_mesa_tinto;TINTO;2023;165097539
vinho_mesa_rosado;ROSADO;2023;2520748
vinho_mesa_branco;BRANCO;2023;19398561
vinho__fino_de_mesa;VINHO  FINO DE MESA;2023;18589310
vinho_mesa_tinto;TINTO;2023;12450606
vinho_mesa_rosado;ROSADO;2023;1214583
vinho_mesa_branco;BRANCO;2023;4924121
vinho_frizante;VINHO FRIZANTE;2023;2843600
vinho_organico;VINHO ORGÂNICO;2023;9123
vinho_especial;VINHO ESPECIAL;2023;0
vinho_especial_tinto;TINTO;2023;0
vinho_especial_rosado;ROSADO;2023;0
vinho_especial_branco;BRANCO;2023;0
espumantes_;ESPUMANTES;2023;29381635
espumante_moscatel;ESPUMANTE  MOSCATEL;2023;9771698
espumante;ESPUMANTE;2023;19609379
espumante_organico;ESPUMANTE ORGÂNICO;2023;558
suco_de_uvas;SUCO DE UVAS;2023;166708720
suco_natural;SUCO NATURAL INTEGRAL;2023;129419407
suco_adocado;SUCO ADOÇADO;2023;128599
suco_reprocessado;SUCO REPROCESSADO/RECONSTITUIDO;2023;34402925
suco_organico;SUCO ORGÂNICO;2023;932154
outros_sucos;OUTROS SUCOS DE UVAS;2023;1825635
suco_de_uvas_concentrado;SUCO DE UVAS CONCENTRADO;2023;37852507
;OUTROS PRODUTOS COMERCIALIZADOS;2023;29889342
outro_outros_vinhos_sem_informdetalhada;OUTROS VINHOS (SEM INFORMAÇÃO DETALHADA);2023;8152
outro_agrin;AGRIN (FERMENTADO, ACETICO MISTO);2023;0
outro_aguardente;AGUARDENTE DE VINHO 50°GL;2023;111
outro_alcool_vinico;ALCOOL VINICO;2023;0
outro_bagaceira;BAGACEIRA (GRASPA);2023;0
outro_base_champenoise;BASE CHAMPENOISE CHAMPANHA;2023;66290
outro_base_charmat;BASE CHARMAT CHAMPANHA;2023;184040
outro_base_espumante;BASE ESPUMANTE MOSCATEL;2023;722984
outro_bebida;BEBIDA DE UVA;2023;16780
outro_borra_liqwuida;BORRA LÍQUIDA;2023;72600
outro_borra_seca;BORRA SECA;2023;53220
outro_brandy;BRANDY (CONHAQUE);2023;4506
outro_cooler;COOLER;2023;4321881
outro_coquetel;COQUETEL COM VINHO;2023;397156
outro_destilado;DESTILADO DE VINHO;2023;245
outro_filtrado_doce;FILTRADO DOCE;2023;2366601
outro_jeropiga;JEROPIGA;2023;346
outro_mistelas;MISTELAS;2023;1668
outro_mosto_concentrado;MOSTO CONCENTRADO;2023;0
outro_mosto_uva;MOSTO DE UVA;2023;359626
outro_mosto_sulfitado;MOSTO SULFITADO;2023;0
outro_nectar;NECTAR DE UVA;2023;3604413
outro_outros_produtos;OUTROS PRODUTOS;2023;7459271
outro_polpa;POLPA DE UVA;2023;1331651
outro_preparado_liquido;PREPARADO LÍQUIDO PARA REFRESCO;2023;17178
outro_refrigerante;REFRIGERANTE +50% SUCO;2023;501876
outro_sangria;SANGRIA;2023;84157
outro_vinagre_balsamico;VINAGRE BALSAMICO;2023;338926
outro_vinagre_duplo;VINAGRE DUPLO;2023;1769130
outro_vinagre_simples;VINAGRE SIMPLES;2023;5047280
outro_vinho_acetificado;VINHO ACETIFICADO;2023;194020
outro_vinho_base;VINHO BASE PARA ESPUMANTES;2023;0
outro_vinho_composto;VINHO COMPOSTO;2023;981
outro_vinho_licoroso;VINHO LICOROSO;2023;421974
outro_vinho_leve;VINHO LEVE;2023;132064
outro_vinho_gaseificado;VINHO GASEIFICADO;2023;410215
